,viaje_id,persona_id,num_viaje,delegacion_origen,hora_inicio,minuto_inicio,hora_termino,minuto_termino,delegacion_destino,automovil_num_veces,colectivo_micro_num_veces,taxi_app_num_veces,taxi_num_veces,metro_num_veces,autobus_rtp_num_veces,bicicleta_num_veces,autobus_num_veces,moto_num_veces,trolebus_num_veces,metrobus_mexibus_num_veces,tren_ligero_num_veces,tren_suburbano_num_veces,camino_num_veces,mexicable_num_veces,bicitaxi_num_veces,mototaxi_num_veces,transporte_escolar_num_veces,transporte_personal_num_veces,otro_num_veces,personas_inicio_viaje,horas_estacionamiento,minutos_estacionamiento,pago_estacionamiento_cantidad,num_paradas_10_min,factor,unidad_primaria_muestreo,estrato_diseno_muestral,edad,dia_viaje descrip,tipo_lugar_origen descrip,entidad_origen descrip,distrito_origen descrip,tipo_lugar_destino descrip,entidad_destino descrip,distrito_destino descrip,proposito descrip,automovil descrip,colectivo_micro descrip,taxi_app descrip,taxi descrip,metro descrip,autobus_rtp descrip,bicicleta descrip,autobus descrip,moto descrip,trolebus descrip,metrobus_mexibus descrip,tren_ligero descrip,tren_suburbano descrip,camino descrip,mexicable descrip,bicitaxi descrip,mototaxi descrip,transporte_escolar descrip,transporte_personal descrip,otro descrip,condujo descrip,lugar_estacionamiento descrip,pago_estacionamiento descrip,pago_usted descrip,holograma_automovil descrip,paradas_recoger_alguien descrip,paradas_gasolinera descrip,paradas_cajero descrip,paradas_compra_rapida descrip,paradas_convivencia_breve descrip,paradas_descanso descrip,paradas_tramite_rapido descrip,paradas_otro_motivo descrip,estrato_sociodemografico descrip,tamano_localidad descrip,sexo descrip
349,3286,1403,2,24,20,0,21,0,15,,1.0,,,,,,,,,1.0,,1.0,3.0,,,,,,,,,,,0,74,96,40,26,Viaje realizado entre semana (Sección V),"Hospital, clínica, consultorio, laboratorio clínico",México,Distrito no especificado dentro de la ZMVM,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,Utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
350,3287,1403,1,15,8,0,13,0,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,2,74,96,40,26,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Centro cultural o área recreativa,Guanajuato,Fuera de la ZMVM,"Convivir a(amigos o familiares), deportes o recreación",Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,No,Sí,No,Sí,No,No,No,No,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
351,3288,1404,1,15,8,0,13,0,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,2,74,96,40,23,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Centro cultural o área recreativa,Guanajuato,Fuera de la ZMVM,"Convivir a(amigos o familiares), deportes o recreación",Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,No,Sí,No,Sí,No,No,No,No,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
352,3289,1405,1,15,13,0,14,5,3,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,0,74,96,40,23,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Escuela,Ciudad de México,,Ir a estudiar,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
353,3290,1405,2,3,18,0,19,0,15,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,0,74,96,40,23,Viaje realizado entre semana (Sección V),Escuela,Ciudad de México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
354,3291,1405,1,15,12,0,13,5,10,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,0,74,96,40,23,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Otra vivienda,Ciudad de México,,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
355,3292,1405,2,10,17,0,18,10,15,,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,0,74,96,40,23,Viaje realizado en sábado (Sección VI),Otra vivienda,Ciudad de México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
356,3293,1406,1,15,7,50,8,0,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,35,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Escuela,Ciudad de México,Buenavista-Reforma,Llevar o recoger a alguien,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
357,3294,1406,2,15,8,0,8,10,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,35,Viaje realizado entre semana (Sección V),Escuela,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
358,3295,1406,3,15,8,30,9,5,17,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0,74,96,40,35,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Morelos,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
359,3296,1406,4,17,15,30,16,5,15,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0,74,96,40,35,Viaje realizado entre semana (Sección V),Oficina,Ciudad de México,Morelos,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
360,3297,1406,1,15,13,0,13,3,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,35,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Otra vivienda,Ciudad de México,Buenavista-Reforma,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
361,3298,1406,2,15,21,30,21,33,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,35,Viaje realizado en sábado (Sección VI),Otra vivienda,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
362,3299,1407,1,15,7,50,8,0,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,36,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Otro,Ciudad de México,Buenavista-Reforma,Llevar o recoger a alguien,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
363,3300,1407,2,15,8,0,8,10,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,36,Viaje realizado entre semana (Sección V),Otro,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
364,3301,1407,3,15,8,30,9,5,17,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0,74,96,40,36,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Morelos,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
365,3302,1407,4,17,15,30,16,5,15,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0,74,96,40,36,Viaje realizado entre semana (Sección V),Oficina,Ciudad de México,Morelos,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
366,3303,1407,1,15,13,0,13,3,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,36,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Otra vivienda,Ciudad de México,Buenavista-Reforma,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
367,3304,1407,2,15,21,30,21,33,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,36,Viaje realizado en sábado (Sección VI),Otra vivienda,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
368,3305,1408,1,15,7,50,8,0,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,8,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Escuela,Ciudad de México,Buenavista-Reforma,Ir a estudiar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
369,3306,1408,2,15,15,0,15,10,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,8,Viaje realizado entre semana (Sección V),Escuela,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
370,3307,1408,1,15,13,0,13,3,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,8,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Otra vivienda,Ciudad de México,Buenavista-Reforma,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
371,3308,1408,2,15,21,30,21,33,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,74,96,40,8,Viaje realizado en sábado (Sección VI),Otra vivienda,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
372,3309,1409,1,15,4,30,5,48,2,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,147,97,40,32,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Fábrica o taller,Ciudad de México,Industrial Vallejo,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
373,3310,1409,2,2,14,38,16,30,15,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0,147,97,40,32,Viaje realizado entre semana (Sección V),Fábrica o taller,Ciudad de México,Industrial Vallejo,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
374,3311,1409,1,15,6,0,8,30,999,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0,147,97,40,32,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
375,3312,1409,2,999,13,40,14,50,999,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0,147,97,40,32,Viaje realizado en sábado (Sección VI),Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
376,3313,1409,3,999,20,0,23,25,15,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,0,147,97,40,32,Viaje realizado en sábado (Sección VI),Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
377,3314,1410,1,15,7,35,9,0,2,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,1,147,97,40,27,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Fábrica o taller,Ciudad de México,Distrito no especificado dentro de la ZMVM,Ir al trabajo,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,Sí,No,No,No,No,No,No,No,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
378,3315,1410,2,2,15,0,17,5,15,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,1,147,97,40,27,Viaje realizado entre semana (Sección V),Fábrica o taller,Ciudad de México,Distrito no especificado dentro de la ZMVM,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,Sí,No,No,No,No,No,No,No,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
379,3316,1410,1,15,6,0,9,35,999,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,0,147,97,40,27,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
380,3317,1410,2,999,13,45,14,50,999,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0,147,97,40,27,Viaje realizado en sábado (Sección VI),Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
381,3318,1410,3,999,20,0,23,25,15,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,0,147,97,40,27,Viaje realizado en sábado (Sección VI),Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
382,3319,1411,1,15,7,30,7,55,16,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,0,147,97,40,8,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Escuela,Ciudad de México,Chapultepec-Polanco,Ir a estudiar,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
383,3320,1411,2,16,16,0,16,20,15,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,0,147,97,40,8,Viaje realizado entre semana (Sección V),Escuela,Ciudad de México,Chapultepec-Polanco,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
384,3321,1411,1,15,7,30,11,10,999,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,0,147,97,40,8,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
385,3322,1411,2,999,13,40,16,5,999,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,0,147,97,40,8,Viaje realizado en sábado (Sección VI),Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
386,3323,1411,3,999,20,0,22,23,15,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,0,147,97,40,8,Viaje realizado en sábado (Sección VI),Centro cultural o área recreativa,México,Distrito no especificado dentro de la ZMVM,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
387,3324,1412,1,15,10,45,11,0,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,147,97,40,22,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Buenavista-Reforma,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
